书名,作者,URL
《围城》汇校本,錢鍾書,https://book.douban.com/subject/3011470/
黑郁金香,[法]大仲马,https://book.douban.com/subject/1326854/
雾都孤儿,[英]查尔斯·狄更斯,https://book.douban.com/subject/10524091/
宋诗选注,钱钟书,https://book.douban.com/subject/1010335/
钱边缀琐,王培军,https://book.douban.com/subject/25807851/
和钱钟书同学的日子,韩石山,https://book.douban.com/subject/2172410/
王子复仇记,[英]威廉·莎士比亚,https://book.douban.com/subject/1030541/
汤姆叔叔的小屋,哈丽雅特·比彻·斯陀,https://book.douban.com/subject/2274570/
杨绛作品集,杨绛,https://book.douban.com/subject/1436892/
Limited Views,ZhongshuQian,https://book.douban.com/subject/1428090/
钱钟书的性格,范旭仑,https://book.douban.com/subject/34960318/
"最贤的妻,最才的女",夏墨,https://book.douban.com/subject/25961884/
茶花女,[法]小仲马,https://book.douban.com/subject/1006433/
懸崖上的花園,楊佳嫻,https://book.douban.com/subject/25713614/
世界大战,H.G.威尔斯,https://book.douban.com/subject/1687846/
唐璜,[英]乔治·戈登·拜伦,https://book.douban.com/subject/1774075/
钱钟书:爱智者的逍遥,龚刚,https://book.douban.com/subject/1278846/
审判,[奥地利]弗朗茨·卡夫卡,https://book.douban.com/subject/1837654/
幽暗的林荫小径,[俄]伊凡·蒲宁,https://book.douban.com/subject/2165015/
钱钟书论学文选（第一卷）,无,https://book.douban.com/subject/2020266/
钱钟书论学文选（第六卷）,钱钟书,https://book.douban.com/subject/1212494/
莎士比亚悲剧集,[英]威廉·莎士比亚,https://book.douban.com/subject/5922514/
不一样的记忆,沉冰主编,https://book.douban.com/subject/1083982/
将饮茶,杨绛,https://book.douban.com/subject/4905854/
我的名字叫红,[土耳其]奥尔罕·帕慕克,https://book.douban.com/subject/1851385/
《管锥编》与杜甫新解,莫芝宜佳,https://book.douban.com/subject/1546876/
七缀集,钱钟书,https://book.douban.com/subject/1000346/
钱锺书与现代西学,季进,https://book.douban.com/subject/5323556/
驿站长,[俄]亚历山大·普希金,https://book.douban.com/subject/3746142/
钱锺书散文,钱锺书,https://book.douban.com/subject/1070985/
动物庄园,（英）乔治·奥威尔,https://book.douban.com/subject/1018136/
蝴蝶梦,[英]达夫妮·杜穆里埃,https://book.douban.com/subject/1858583/
格兰特船长的儿女,儒勒.凡尔纳(法),https://book.douban.com/subject/1275563/
雪肌,[加拿大]亦舒,https://book.douban.com/subject/2379437/
阿格尼斯·格雷,[英]安妮·勃朗特,https://book.douban.com/subject/1017542/
鲁滨孙漂流记,[英]丹尼尔·笛福,https://book.douban.com/subject/1841531/
孤星血泪,[英]查尔斯·狄更斯,https://book.douban.com/subject/1269364/
百万英镑,[美]马克·吐温,https://book.douban.com/subject/1092246/
傲慢与偏见,[英]简·奥斯汀,https://book.douban.com/subject/6879002/
围城,钱钟书,https://book.douban.com/subject/1464989/
红字,[美]纳撒尼尔·霍桑,https://book.douban.com/subject/1186350/
杨绛作品精选:散文1,杨绛,https://book.douban.com/subject/1059418/
变形记,[奥地利]弗朗茨·卡夫卡,https://book.douban.com/subject/6711776/
王子复仇记,[英]威廉·莎士比亚,https://book.douban.com/subject/1084550/
老人与海,[美]欧内斯特·海明威,https://book.douban.com/subject/6114625/
格列佛游记,[英]乔纳森·斯威夫特,https://book.douban.com/subject/1091777/
追忆似水年华（第三卷）,[法]马塞尔·普鲁斯特,https://book.douban.com/subject/6012787/
夜間飛行,聖艾修伯里,https://book.douban.com/subject/3562377/
爱玛,[英]简·奥斯汀,https://book.douban.com/subject/1089802/
钱钟书与近代学人,李洪岩,https://book.douban.com/subject/2016044/
飘,[美]玛格丽特·米切尔,https://book.douban.com/subject/3333491/
洋葱头历险记-青少版,贾里·罗大里,https://book.douban.com/subject/2339505/
大卫·科波菲尔/世界文学名著,[英]查尔斯·狄更斯,https://book.douban.com/subject/26796321/
少年维特的烦恼,[德]约翰·沃尔夫冈·冯·歌德,https://book.douban.com/subject/1860757/
安娜·卡列尼娜,(俄)列·托尔斯泰著,https://book.douban.com/subject/1951010/
复活,[俄]列夫·托尔斯泰,https://book.douban.com/subject/1059629/
童年 少年 青年,列.托尔斯泰,https://book.douban.com/subject/3191436/
茶花女,（法）小仲马（Dumas，A）,https://book.douban.com/subject/2303178/
名利场（共两册）,【英】萨克雷,https://book.douban.com/subject/1119470/
哈利·波特与“混血王子”,[英]J·K·罗琳,https://book.douban.com/subject/30294371/
The Thorn Birds,ColleenMcCullough,https://book.douban.com/subject/3342289/
钱钟书评说七十年,金宏达,https://book.douban.com/subject/4833872/
写在人生边上 人生边上的边上 石语,钱钟书,https://book.douban.com/subject/1073349/
写在人生边上,钱钟书,https://book.douban.com/subject/1061242/
人·兽·鬼,钱钟书,https://book.douban.com/subject/1058679/
福尔摩斯探案精选,[英]阿瑟·柯南·道尔,https://book.douban.com/subject/2994759/
寫在人生邊上．人鬼獸（合訂本）,錢鍾書,https://book.douban.com/subject/1364902/
写在人生边上,钱钟书,https://book.douban.com/subject/3921921/
斗士参孙,[英]约翰·弥尔顿,https://book.douban.com/subject/1031731/
漂亮朋友,[法]居伊·德·莫泊桑,https://book.douban.com/subject/1097054/
海狼,[美]杰克·伦敦,https://book.douban.com/subject/1732990/
管锥篇第二册,錢鍾書,https://book.douban.com/subject/1364886/
雾都孤儿,何文安,https://book.douban.com/subject/1092559/
论钱钟书,陈子谦,https://book.douban.com/subject/1392565/
管錐編（全四冊）,钱钟书,https://book.douban.com/subject/2988964/
唐璜（上下）,[英]乔治·戈登·拜伦,https://book.douban.com/subject/1205424/
萌芽,[法]埃米尔·左拉,https://book.douban.com/subject/2050778/
围城,钱钟书,https://book.douban.com/subject/3132511/
幻灭,[法]巴尔扎克,https://book.douban.com/subject/1185820/
麦琪的礼物,[美]欧·亨利,https://book.douban.com/subject/10434219/
围城,钱钟书,https://book.douban.com/subject/1041940/
秘密花园,[美]弗朗西丝·伯内特,https://book.douban.com/subject/1048496/
无锡时期的钱基博与钱钟书,刘桂秋,https://book.douban.com/subject/1044655/
三个火枪手,[法]大仲马,https://book.douban.com/subject/1203320/
九三年,[法]维克多·雨果,https://book.douban.com/subject/3310808/
写在钱钟书边上,罗思编,https://book.douban.com/subject/1055135/
安娜.卡列尼娜,[俄]列夫·托尔斯泰,https://book.douban.com/subject/1090609/
记钱钟书先生,牟晓朋,https://book.douban.com/subject/1052321/
简・爱,夏・勃朗特,https://book.douban.com/subject/1035067/
悦读《管锥编》,陈滨峰,https://book.douban.com/subject/6101392/
白痴（上下）,陀思妥耶夫斯基,https://book.douban.com/subject/1089890/
钢铁是怎么炼成的,无,https://book.douban.com/subject/4898260/
听钱钟书讲文学,李莫谦,https://book.douban.com/subject/10743616/
昆虫记,[法]法布尔,https://book.douban.com/subject/2012836/
苦儿流浪记,耶克特・马洛,https://book.douban.com/subject/1031657/
仲夏夜之梦,[英]威廉·莎士比亚,https://book.douban.com/subject/3100579/
围城,钱钟书,https://book.douban.com/subject/1855364/
一千零一夜,无,https://book.douban.com/subject/3200743/
一寸千思,何晖,https://book.douban.com/subject/1559316/
七缀集,钱钟书,https://book.douban.com/subject/3422766/
钱锺书传,张文江,https://book.douban.com/subject/26706790/
廊桥遗梦,[美]罗伯特·詹姆斯·沃勒,https://book.douban.com/subject/1073383/
好兵帅克历险记,（捷）雅・哈谢克,https://book.douban.com/subject/1253244/
熊十力陈寅恪钱锺书阐释思想研究,李清良,https://book.douban.com/subject/2076696/
杨绛散文,杨绛,https://book.douban.com/subject/1001013/
宋诗选注,钱锺书,https://book.douban.com/subject/30137044/
写在人生边上 写在人生边上的边上 石语,钱钟书,https://book.douban.com/subject/1039079/
杨绛文集·散文卷（下）,杨绛,https://book.douban.com/subject/4051248/
围城,Chung-shuChien,https://book.douban.com/subject/1235718/
贵族之家,[俄]伊凡·谢尔盖耶维奇·屠格涅夫,https://book.douban.com/subject/1029151/
傲慢与偏见,[英]奥斯丁,https://book.douban.com/subject/1825635/
魔戒（第一部）,[英]J·R·R·托尔金,https://book.douban.com/subject/1040104/
浮士德,歌德,https://book.douban.com/subject/2193876/
白鲸,[美]赫尔曼·麦尔维尔,https://book.douban.com/subject/1928536/
我是猫,[日]夏目漱石,https://book.douban.com/subject/1090880/
呼啸山庄,[英]艾米莉·勃朗特,https://book.douban.com/subject/1203122/
我们仨,杨绛,https://book.douban.com/subject/30216767/
猎人笔记,[俄]伊凡·谢尔盖耶维奇·屠格涅夫,https://book.douban.com/subject/1222136/
笑面人,[法]维克多·雨果,https://book.douban.com/subject/1823846/
简.爱,[英]夏洛蒂·勃朗特,https://book.douban.com/subject/1451948/
钱锺书交游考,谢泳,https://book.douban.com/subject/30406658/
沉默与空白,孟语嫣,https://book.douban.com/subject/25961886/
茶花女,[法]小仲马,https://book.douban.com/subject/6152974/
呼啸山庄,[英]艾米莉·勃朗特,https://book.douban.com/subject/1026787/
围城,钱钟书,https://book.douban.com/subject/1039427/
我认识的钱钟书,吴泰昌,https://book.douban.com/subject/1292432/
钱钟书与杨绛,孔庆茂,https://book.douban.com/subject/1459527/
魔镜里的钱钟书,张建术,https://book.douban.com/subject/4279703/
钱钟书与杨绛,孔庆茂,https://book.douban.com/subject/6426286/
文化昆仑,钱钟书,https://book.douban.com/subject/1035846/
钱杨摭拾,黄恽,https://book.douban.com/subject/26975948/
真精神  旧途径,胡河清,https://book.douban.com/subject/1659337/
钱锺书先生百年诞辰纪念文集,丁伟志主编,https://book.douban.com/subject/5377609/
钱锺书生平十二讲,钱之俊,https://book.douban.com/subject/25775640/
Das goldene Joch,EileenChang,https://book.douban.com/subject/6864381/
宋诗选注,钱钟书,https://book.douban.com/subject/1274853/
人生文丛,徐志摩,https://book.douban.com/subject/1067232/
滚滚红尘,三毛,https://book.douban.com/subject/2137631/
唐璜(上、下册),[英]乔治·戈登·拜伦,https://book.douban.com/subject/2132082/
后窗看电影,卫西谛,https://book.douban.com/subject/1076105/
潮湿,王曼玲,https://book.douban.com/subject/1313601/
枕边的辉煌,苏童,https://book.douban.com/subject/1256385/
世界哲学史,(德)汉斯·约阿西姆·施杜里希,https://book.douban.com/subject/1956018/
汪曾祺作品精选,陆建华,https://book.douban.com/subject/1256233/
连环,[加拿大]亦舒,https://book.douban.com/subject/1281622/
股票作手回忆录,爱德温.李费佛(美),https://book.douban.com/subject/1021346/
中国文学史话,胡兰成,https://book.douban.com/subject/1043551/
破碎的梦想,乐坚主编,https://book.douban.com/subject/1315354/
Deux brûle-parfums,EileenChang,https://book.douban.com/subject/26693973/
经典张爱玲,张爱玲,https://book.douban.com/subject/1457148/
余韵,张爱玲,https://book.douban.com/subject/1090041/
三毛私家相册,师永刚,https://book.douban.com/subject/1313317/
失焦,[美]罗伯特·卡帕,https://book.douban.com/subject/1270508/
禁锢在德黑兰的洛丽塔,苏友贞,https://book.douban.com/subject/1907928/
滚滚红尘,三毛,https://book.douban.com/subject/1289000/
我的前半生,[加拿大]亦舒,https://book.douban.com/subject/1330009/
陰陽師,夢枕貘,https://book.douban.com/subject/1342664/
Fortress Besieged,钱钟书,https://book.douban.com/subject/1709047/
今生今世,胡兰成,https://book.douban.com/subject/1933190/
张爱玲散文全集,张爱玲,https://book.douban.com/subject/2173099/
霓裳·张爱玲,陶方宣,https://book.douban.com/subject/3200633/
你若盛开，清风自来,王一心,https://book.douban.com/subject/25782496/
浮世的悲哀,宋明炜,https://book.douban.com/subject/1070120/
中国现当代文学专题研究(第2版),温儒敏,https://book.douban.com/subject/26263460/
醉花阴,肖辰,https://book.douban.com/subject/10749150/
華麗與蒼涼,蔡鳳儀（編）,https://book.douban.com/subject/1856844/
张爱玲小说,张爱玲,https://book.douban.com/subject/1213315/
张爱玲传,王羽,https://book.douban.com/subject/4188926/
女生张爱玲,玮清,https://book.douban.com/subject/1199703/
《印刻文學生活誌》2005．五月號：張愛玲與胡蘭成,印刻文學生活誌,https://book.douban.com/subject/3531830/
中学教材全解-七年级语文上,薛金星,https://book.douban.com/subject/11524397/
寻找张爱玲,于青,https://book.douban.com/subject/2032765/
深艳,王一心,https://book.douban.com/subject/2011535/
煊赫旧家声,冯祖贻,https://book.douban.com/subject/26921653/
對照記,張愛玲,https://book.douban.com/subject/4720648/
月光下的悲凉,张均,https://book.douban.com/subject/1099701/
太阳出世,池莉,https://book.douban.com/subject/1433383/
苍凉写就的华美,刘勇,https://book.douban.com/subject/1974835/
張愛玲譯作選,張愛玲,https://book.douban.com/subject/4263762/
张爱玲年谱,张惠苑,https://book.douban.com/subject/25819256/
怨女,張愛玲,https://book.douban.com/subject/4821060/
张爱玲的意象世界,刘锋杰、薛雯、黄玉蓉/国别：中国大陆,https://book.douban.com/subject/1895802/
张爱玲的文学-传奇文学与流言人生,邵迎建,https://book.douban.com/subject/1026630/
刘晓东,弋舟,https://book.douban.com/subject/25878646/
一篇读罢头飞雪，重读马克思,韩毓海,https://book.douban.com/subject/25804908/
张爱玲文集,张爱玲,https://book.douban.com/subject/1948572/
泥鳅,尤凤伟,https://book.douban.com/subject/1015821/
在同一地平线上,张辛欣,https://book.douban.com/subject/30457933/
张爱玲散文,张爱玲,https://book.douban.com/subject/1213318/
人与衣,邓如冰,https://book.douban.com/subject/4705237/
白雪猪头,苏童,https://book.douban.com/subject/11591743/
张迷世界,今冶编著,https://book.douban.com/subject/1027400/
三朝上演的皇权沉浮,《中国史话》编写组,https://book.douban.com/subject/1220661/
普汉先生,约翰·菲利普斯·马宽德,https://book.douban.com/subject/10731573/
最好不相忘：张爱玲传,无,https://book.douban.com/subject/25804392/
最后一炉香,于青,https://book.douban.com/subject/1083376/
裸琴,山飒,https://book.douban.com/subject/26574898/
寻找张爱玲的上海,文林,https://book.douban.com/subject/3464187/
广告张爱玲,孙文清,https://book.douban.com/subject/4174877/
张爱玲：在最深的红尘遇见你,朱悦然,https://book.douban.com/subject/26663570/
风花雪月是民国,夏墨,https://book.douban.com/subject/21264131/
人体与写生.素描,韩玮编,https://book.douban.com/subject/1167417/
张爱玲传,张均,https://book.douban.com/subject/6782035/
